text	split	label
حضرت فاطمه زهرا سلام الله علیها فرمودند شیعیان پیروان دوستداران اولیاا انان دشمن دشمنان انهایی قلب زبان تسلیم بهشتیان خواهند_بود بحارالانوار جلد صفحه شب_زیارتی اللهم_عجل_لولیک_الفرج	test	religion
بازار خرسی بنظر میرسه افت سنتیمنت بولیش شاخص ماجرا اینه ناحیه بمونه تثبیت هفتگی داشته_باشیم خرسی اخر هفته تصمیم منتظر مونم	test	tech
سند الگوی پیشرفت توسعه صنعتی سند غارت ایران زمین بدترین شرایط زیست انسانی اثر الگوهای عوام‌فریبانه اسناد پوشالی قرار فقر فساد	test	social
بیتکوین لعنتی نقدینگی بازار سمت جذب میکنه	test	tech
تومان حقوق درصد حقوقت بشه کیسه کیلویی برنج برنج کارگر قانون_کار تورم	test	economics
خرید بلیط اخری ارزان هواپیما قطار خرید موبایل پشتیبانی تلفن تماس ارزان بلیط هواپیما چارتر قطار مشهد کیش بندرعباس اهواز شیراز اصفهان تبریز کرمانشاه نجف استانبول تفلیس	test	transport
اصطلاحات مارکت مزخرف خسته بورینگ میشنویم مرحله بعدی بنظرم میره نا امیدی قطعی میشنویم ترید نمیکنم توییت نمیزنم میخوام سفر اونجا وقت وروده شک مطمین مارکت اشغاله	test	tech
خبرنگاران ورزشکاران شرکت المپیک زمستانی پکن چین تمرینات اغاز کرده‌اند دلیل شیوع سویه امیکرون کرونا اجازه ورود شهر ربات‌ها سیستم نقاله راه‌حل جالبی چین سرو غذا خبرنگاران المپیک تدارک دیده_است	test	health
مکالمه تاکسی کرونا معلما پول مفت میگیرن لم انلاین تدریس میکنن رتبه_بندی_معلمان کرونا معلم تدریس_انلاین	test	education
اخرین وضعیت کرونا ایران چهارشنبه دی امیکرون	test	health
سنگاپور واکسینه نگهانی نفر تقلیل میابد تعداد دوز نخورده باقی می‌ماند دوستان نه_به_واکسن_اجباری هوشیار امار دستکاری کشته داشته_اند جمعیت زنده هاست فکری می‌کنید	test	health
شام تاریک سحر تجمع معلمان رشت	test	education
هوای تهران چطوره بیشترین دما درجه کمترین دما درجه ست حواست هواشناسی_توییتر	test	ecology
اتش سوزی مسافرخانه اهن تهران طبق خبر اولیه تعداد زیادی مسافران پرسنل مسافرخانه شعله اتش گرفتار	test	ecology
شهید بابایی پرسیدن عباس خبر نگهبانی دل مشغولیم خدا نشود شهداا_الوطن لیله_الشهداا اللهم_عجل_لولیک_الفرج	test	religion
ایران قطر سفر رفتیم جام_جهانی ایران	test	sport
رهبر جهان_ازاد رقابت بازار_ازاد میاره	test	economics
وضعیت کیفی هوا اصفهان ایستگاههای مراقبت حسب شاخص الودگی	test	ecology
تماس رانندگان تپسی پشتیبانی لذت ببرید انسانیت یادی کارانه کادر_درمان تاخیر پرداخت کرونا تپسی	test	transport
محمد رضا اخباری تیم ملی دعوت گل خورده لیگ سید حسین حسینی گل خورده درخشان فصلها تیم ملی عابدزاده بیرانوند چارچوب میگذارم انتظار نداشته_باشید اسکوچیچ نگیم خط استقلال تیم_ملی	test	sport
اقای استاد سوالارو گزینه هاشو وقت میدی هیشکی تقلب نمیکنه الگوریتم میدی سایت گزینه تیک زدیم دقیقه عوض بشه ؟! پنتاگونه مگه ؟! امتحان دانشگاه	test	education
موج ششم کرونا اغاز نیازی تست وزیر_بهداشت دوره شخصی دچار سرماخوردگی نیازی تست احتمال امیکرون مبتلا شده_است	test	health
دانلود سریال نیسان ابی فصل قسمت سریال نیسان ابی سریال نیسان ابی عبارت محصول کشور ایران ژانر درام کمدی می‌باشد کارگردانی منوچهر دانلود_فیلم فیلم فیلم_جدید	test	art
اعتراض خانوادگی استاد_دانشگاه کابل پیوند فقر گرسنگی ‌بیکاری اعتراض صدای قریب اتفاق کشور	test	social
قهرمان_نیم_فصل ارزشی نداره مهم اینه قهرمان لیگ حذفی مربی برتر هفته رکورد کمترین گل خورده مال کیه دفاع نیم فصل چندتا رکوردها فرهاد_مجیدی واسه استقلال بیاره هوادار حمایت خفه	test	sport
نمیگید اسکروج بگم همون ثانیه‌ای دستم مایع دستشویی میشورم اب میبندم	test	ecology
شیعیان اندازه اب خوردنی خواهند_، دعا فرج اللهم_عجل_لولیک_الفرج	test	religion
کاهش سطح اب دریاچه ارومیه موجب اتصال جزایر دریاچه خشکی تهدید جدی حیات وحش جزایر خصوص گوزن زرد ایجاد شده_است چراکه شکل ورود سودجو گونه‌های گوشتخوار فراهم احتمال خروجحیات وحشاز جزایر مهر محیط_زیست حیات_وحش	test	ecology
دل عاشق یادت جان میشود اللهم_عجل_لولیک_الفرج	test	religion
استخدام حسابدار اشنا برنامه حسابداری اسان تهران بازارکار	test	economics
دانلود اهنگ مادر مرتضی_اشرفی کیفیت متن اهنگ ویولن_موزیک	test	art
مسیله فرزند شهید مسیله خودکشی انسان بدلیل فقر مسیله جدی رایج اتفاق استان کهگیلویه بویراحمد پرونده تقصیر قتل نوشته_شد	test	social
دسته واسیپور کارگردانی موفقترین فیلمهای ساخت هند فیلم دور زرق برق بالیوود واقعیت زندگی هند استعمار روایت می‌کند داستان سال سال خروج بریتیش اتفاق افتد رشتو فیلم	test	art
یکساله فریاد میزنم سرمایه بورس خارج گوش شنوا بینم میاید ناله	test	economics
غروب جمعه دلم بوی یار می‌گیرد افق افق دل غبار می‌گیرد زیارت یاسین دلم ارام دعای سماتم قرار می‌گیرد اللهم_عجل_لولیک_الفرج	test	religion
صبح عشق مهدی نفس میکشم اللهم_عجل_لولیک_الفرج	test	religion
تبریک خانم تایملاین پدرانی نقش مادر ایفا روز_زن روز_مادر تولد_حضرت_فاطمه	test	social
چالش اصلی وب مستران سیو کاران بارگذاری ویدیو مبحث سیو ویدیو هاست سایت بارگذاری سایت اشتراک ویدیو هاست دانلودی	test	tech
بیاد کافی شاپ رستوران هفته بهمن ماه هماهنگ میشیم کار کافی شاپ رستوران	test	lifestyle
وضعیت کیفی هوا اصفهان ایستگاههای مراقبت حسب شاخص الودگی	test	ecology
ایرانسل شب_یلدا ایام_فاطمیه ایرانسل روغن ریخته خرج امام زاده گیگ نت داخلی رایگان ملت قبولش ندارن	test	tech
قسمت ازلی حضور گر وفق رضاست خرده مگیر حافظ	test	art
زنهار امید درازت دل هیهات خیال_محالت سعدی	test	art
اموزش پرورش معلم کارمند سوال نفر معلمان حقوق تومان رتبه_بندی_معلمان چالش_فیش_حقوقی	test	education
تاکسی‌های پرنده مهرماه اسمان ایران می‌ایند تاکسی تاکسی_هوایی پرنده تاکسی_پرنده هواپیما پرواز فرودگاه فرودگاهها حمل_و_نقل	test	transport
